gas_prod,well,status,depth,elevation,longitude,latitude,field,geology
6009.0,gas development,active,1263.0,2181.25,-77.99776,42.00838,Sharon,Upper Devonian
5542.0,gas development,active,1282.0,2181.25,-77.99384,42.00131,Sharon,Upper Devonian
6212.0,gas development,active,1226.0,2181.25,-77.98743,42.00235,Sharon,Upper Devonian
5866.0,gas development,active,1553.0,2181.25,-78.01502,42.00213,Sharon,Upper Devonian
5965.0,gas development,active,1558.0,2181.25,-78.024,42.00309,Sharon,Upper Devonian
5925.0,gas development,active,1100.0,2181.25,-78.04095,42.00585,Sharon,Upper Devonian
3717.0,oil development,active,1850.0,1848.243432574431,-78.5782,42.00197,Bradford,Chipmunk
3832.0,oil development,inactive,1226.0,2189.206632653061,-77.751,42.07769,Beech Hill-Independence,Fulmer Valley
538.0,gas development,active,900.0,2230.0,-77.86382,42.20683,Alfred,Upper Devonian
50.0,oil development,active,1611.0,2040.0,-78.46738,42.11448,Five Mile,Bradford
50.0,oil development,active,1606.0,2040.0,-78.46735,42.11366,Five Mile,Bradford Third
50.0,oil development,active,1591.0,2040.0,-78.46543,42.11377,Five Mile,Bradford
50.0,oil development,active,1578.0,2003.0,-78.46368,42.1137,Five Mile,Bradford Third
48.0,oil development,active,1497.0,1925.0,-78.46443,42.11755,Five Mile,Bradford Third
44646.0,gas wildcat,active,3852.0,1724.0,-78.85236,42.37176,Lakeshore,Medina
149.0,oil development,active,1207.0,1660.0,-78.44114,42.10769,Five Mile,Bradford
390.0,oil development,active,1116.0,1550.0,-78.44431,42.10567,Five Mile,Bradford
16084.0,gas wildcat,inactive,3321.0,1299.0,-78.99276,42.36915,Lakeshore,Medina
140.0,oil development,active,1109.0,1550.0,-78.44445,42.10669,Five Mile,Bradford
1608.0,gas development,active,900.0,2230.0,-77.86694,42.20717,Alfred,Upper Devonian
121.0,oil development,active,1217.0,1670.0,-78.44415,42.11892,Five Mile,Bradford Third
308.0,oil development,active,1219.0,1660.0,-78.44963,42.11269,Five Mile,Bradford
142.0,oil development,active,1193.0,1650.0,-78.44834,42.112,Five Mile,Bradford
141.0,oil development,active,1202.0,1635.0,-78.44842,42.11036,Five Mile,Bradford
24.0,oil development,active,1066.0,1500.0,-78.4415,42.10622,Five Mile,Bradford Third
350.0,oil development,active,1335.0,1770.0,-78.45396,42.11084,Five Mile,Bradford Third
350.0,oil development,active,1437.0,1890.0,-78.46279,42.10948,Five Mile,Bradford Third
61.0,oil development,active,1284.0,1740.0,-78.44897,42.10801,Five Mile,Bradford
600.0,gas development,active,1280.0,738.0,-78.99445,42.520035,Not Applicable,Not Applicable
4793.0,gas development,active,4058.0,1492.0,-78.40473,42.05521,Olean,Oriskany
320.0,gas development,active,2414.0,900.0,-79.03824,42.50072,Lakeshore,Medina
136.0,oil development,active,1252.0,1680.0,-78.44117,42.11275,Five Mile,Bradford
3722.0,oil development,active,1730.0,1851.2918149466193,-78.57739,42.00075,Bradford,Chipmunk
2757.0,oil development,active,950.0,1594.0,-78.60405,42.00061,Chipmunk,Chipmunk & Bradford 2nd
900.0,oil development,active,940.0,1602.0,-78.60062,42.00061,Chipmunk,Chipmunk & Bradford 2nd
128.0,gas development,active,1400.0,835.0,-79.01833,42.51483,Dayton,Akron
122.0,oil development,active,926.0,1560.0,-78.61232,42.01836,Chipmunk,Chipmunk & Bradford 2nd
296.0,oil development,active,1286.0,1920.0,-78.59028,42.00888,Bradford,Chipmunk
296.0,oil development,active,1154.0,1800.0,-78.59077,42.01017,Bradford,Chipmunk
296.0,oil development,active,1057.0,1720.0,-78.59155,42.01133,Bradford,Chipmunk
296.0,oil development,active,967.0,1660.0,-78.59208,42.0124,Bradford,Chipmunk
296.0,oil development,active,1363.0,2000.0,-78.59195,42.00853,Bradford,Chipmunk
294.0,oil development,active,1080.0,1760.0,-78.59319,42.01087,Bradford,Chipmunk
294.0,oil development,active,964.0,1640.0,-78.59374,42.01197,Bradford,Chipmunk
295.0,oil development,active,1059.0,1760.0,-78.59465,42.01037,Bradford,Chipmunk
10.0,gas extension,active,3342.0,1338.6333333333334,-78.93085,42.39508,Lakeshore,Medina
454.0,oil development,active,994.0,1750.0,-78.59532,42.01153,Bradford,Chipmunk
454.0,oil development,active,961.0,1710.0,-78.597754,42.012094,Bradford,Chipmunk
302.0,oil development,active,1693.0,2030.0,-78.60848,42.01115,Bradford,Chipmunk
302.0,oil development,active,1462.0,1820.0,-78.60764,42.01284,Bradford,Chipmunk
303.0,oil development,active,1454.0,1800.0,-78.60844,42.01393,Bradford,Chipmunk
304.0,oil development,active,1670.0,2020.0,-78.60786,42.01013,Bradford,Chipmunk
329.0,oil development,active,993.0,1610.0,-78.60543,42.01511,Bradford,Chipmunk & Bradford 2nd
329.0,oil development,active,948.0,1570.0,-78.60613,42.01629,Bradford,Chipmunk & Bradford 2nd
344.0,oil development,active,898.0,1530.0,-78.60681,42.01743,Bradford,Chipmunk & Bradford 2nd
329.0,oil development,active,1445.0,1790.0,-78.60551,42.01229,Bradford,"Chipmunk, Bradford 2nd & 3rd"
346.0,oil development,active,1401.0,1730.0,-78.606037,42.01343,Bradford,"Chipmunk, Bradford 2nd & 3rd"
306.0,oil development,active,1000.0,1760.0,-78.5969,42.01098,Bradford,"Chipmunk, Bradford 2nd & 3rd"
330.0,oil development,active,1350.0,1690.0,-78.60699,42.01459,Bradford,"Chipmunk, Bradford 2nd & 3rd"
58.0,oil development,active,1295.0,1779.5354330708662,-78.44884,42.1071,Five Mile,Bradford
173.0,oil development,active,1024.0,1650.0,-78.61017,42.01757,Chipmunk,Chipmunk & Bradford 2nd
41179.0,gas development,active,4350.0,1586.0,-78.95404,42.21438,Lakeshore,Medina
11418.0,gas development,active,4580.0,1786.0,-78.92114,42.19753,Lakeshore,Medina
8936.0,gas extension,active,4400.0,1600.0,-78.94055,42.20013,Lakeshore,Medina
1446.0,gas development,active,3947.0,1702.0,-78.89828,42.34285,Lakeshore,Medina
6580.0,gas development,active,3882.0,1500.0,-78.88097,42.32005,Lakeshore,Medina
131.0,oil development,active,1576.0,1890.0,-78.46369,42.11269,Five Mile,Bradford
133.0,oil development,active,1332.0,1720.0,-78.46301,42.10883,Five Mile,Bradford
652.0,gas development,active,4034.0,1768.0,-78.38554,42.47993,Pigeon Hill,Medina
459.0,gas development,active,4150.0,1980.0,-78.4071,42.48343,Pigeon Hill,Medina
22098.0,gas development,active,3478.0,1420.0,-78.9324,42.38276,Lakeshore,Medina
62.0,oil development,active,1312.0,1778.6129032258063,-78.44822,42.1087,Five Mile,Bradford
139.0,oil development,active,1489.0,1849.0,-78.46054,42.1147,Five Mile,Chipmunk & Bradford 3rd
172.0,oil development,active,885.0,1520.0,-78.61073,42.01879,Chipmunk,Chipmunk & Bradford 2nd
172.0,oil development,active,924.0,1580.0,-78.61072,42.01877,Chipmunk,Chipmunk & Bradford 2nd
172.0,oil development,active,1031.0,1680.0,-78.61229,42.0171,Chipmunk,Chipmunk & Bradford 2nd
174.0,oil development,active,1226.0,1870.0,-78.61134,42.01591,Chipmunk,Chipmunk & Bradford 2nd
174.0,oil development,active,1251.0,1880.0,-78.61073,42.01487,Chipmunk,Chipmunk & Bradford 2nd
172.0,oil development,active,1427.0,1700.0,-78.61382,42.01662,Bradford,"Chipmunk, Bradford 2nd & 3rd"
172.0,oil development,active,1199.0,1820.0,-78.61297,42.01546,Chipmunk,Chipmunk & Bradford 2nd
173.0,oil development,active,1254.0,1920.0,-78.61441,42.01508,Chipmunk,Chipmunk & Bradford 2nd
130.0,oil development,active,1521.0,1895.0,-78.46741,42.11218,Five Mile,Bradford
3475.0,oil development,active,618.0,1540.0,-78.4099,42.05831,Olean,Bradford & Chipmunk
141.0,oil development,active,1427.0,1784.0,-78.45756,42.11432,Five Mile,Chipmunk & Bradford 3rd
21080.0,gas development,active,4805.0,1770.0,-79.01833,42.12673,Lakeshore,Medina
330.0,oil development,active,1578.0,1910.0,-78.6064,42.01057,Bradford,"Chipmunk, Bradford 2nd & 3rd"
347.0,oil development,active,1577.0,1925.0,-78.60559,42.00944,Bradford,"Chipmunk, Bradford 2nd & 3rd"
246.0,oil development,active,1443.0,1760.0,-78.60224,42.0106,Bradford,"Chipmunk, Bradford 2nd & 3rd"
246.0,oil development,active,1460.0,1830.0,-78.60416,42.00998,Bradford,"Chipmunk, Bradford 2nd & 3rd"
60.0,oil development,active,1250.0,1778.5182186234817,-78.447137,42.107162,Five Mile,Bradford
235.0,oil development,active,1560.0,1890.0,-78.60314,42.00892,Bradford,"Chipmunk, Bradford 2nd & 3rd"
1979.0,oil development,active,1390.0,1710.0,-78.60408,42.00694,Bradford,"Chipmunk, Bradford 2nd & 3rd"
2827.0,oil development,active,1284.0,1630.0,-78.60247,42.00569,Bradford,"Chipmunk, Bradford 2nd & 3rd"
2974.0,oil development,active,1520.0,1880.0,-78.60201,42.00651,Bradford,"Chipmunk, Bradford 2nd & 3rd"
363.0,oil development,active,1221.0,1885.0,-78.59782,42.00928,Bradford,"Chipmunk, Bradford 2nd & 3rd"
2834.0,oil development,active,1348.0,1680.0,-78.60319,42.00681,Bradford,"Chipmunk, Bradford 2nd & 3rd"
307.0,oil development,active,1469.0,1780.0,-78.596557,42.009788,Bradford,"Chipmunk, Bradford 2nd & 3rd"
246.0,oil development,active,1498.0,1800.0,-78.60003,42.00988,Bradford,"Chipmunk, Bradford 2nd & 3rd"
105.0,oil development,active,1428.0,1800.0,-78.59837,42.00842,Bradford,"Chipmunk, Bradford 2nd & 3rd"
2274.0,oil development,active,1490.0,1800.0,-78.60763,42.0081,Bradford,"Chipmunk, Bradford 2nd & 3rd"
105.0,oil development,active,1520.0,1880.0,-78.60325,42.00973,Bradford,"Chipmunk, Bradford 2nd & 3rd"
105.0,oil development,active,1497.0,1840.0,-78.59878,42.00958,Bradford,"Chipmunk, Bradford 2nd & 3rd"
23567.0,gas development,active,2836.0,953.0,-78.81647,42.45118,Utley Brook,Medina
13288.0,gas development,active,2904.0,953.0,-78.80812,42.45118,Utley Brook,Medina
17074.0,gas wildcat,active,3310.0,1342.0,-78.71941,42.45679,Ashford,Medina
26909.0,gas development,active,3186.0,1120.0,-78.81832,42.4444,Utley Brook,Medina
10982.0,gas development,active,2875.0,953.0,-78.8096,42.45647,Utley Brook,Medina
1812.0,oil development,active,1303.0,1660.0,-78.60474,42.00637,Bradford,Bradford Second
1345.0,gas development,active,1365.0,840.0,-79.04226,42.51931,Indian Creek,Onondaga
1802.0,gas development,active,2435.0,928.1666666666666,-79.04668,42.50232,Lakeshore,Medina
252.0,oil development,active,1578.0,1910.0,-78.60696,42.01161,Bradford,"Chipmunk, Bradford 2nd & 3rd"
113.0,oil development,active,1516.0,1840.0,-78.60054,42.0091,Bradford,"Chipmunk, Bradford 2nd & 3rd"
246.0,oil development,active,1044.0,1822.5264116575593,-78.60449,42.01362,Bradford,Chipmunk & Bradford 2nd
347.0,oil development,active,1585.0,1920.0,-78.60693,42.00895,Bradford,"Chipmunk, Bradford 2nd & 3rd"
8731.0,gas development,active,3011.0,1105.0,-78.90553,42.42796,Lakeshore,Medina
45619.0,gas development,active,3664.0,1461.5632183908046,-78.91454,42.35726,Lakeshore,Medina
518.0,gas development,active,3623.0,1383.0,-78.93507,42.37379,Lakeshore,Medina
13816.0,gas development,active,3317.0,1362.0,-78.96313,42.38277,Lakeshore,Medina
