County,gas_prod,longitude,latitude,depth,elevation,well,status,field,geology
Cattaraugus,6018.0,-78.650196,42.006367,2000.0,2229.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cattaraugus,6019.0,-78.649021,42.005919,2000.0,2205.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cattaraugus,6018.0,-78.647794,42.005491,2007.0,2211.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cattaraugus,2905.0,-78.6446,42.019782,1500.0,1687.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cattaraugus,2902.0,-78.643907,42.018419,1575.0,1758.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cattaraugus,2931.0,-78.64342,42.016929,1645.0,1831.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,5406.0,-78.636397,42.00023,1560.0,1780.0,oil development,active,Bradford,Chipmunk & Bradford 3rd
Cattaraugus,4781.0,-78.63792,42.00137,1450.0,1664.0,oil development,active,Bradford,Chipmunk & Bradford 3rd
Cattaraugus,6164.0,-78.639521,42.000392,1560.0,1767.0,oil development,active,Bradford,Chipmunk & Bradford 3rd
Cattaraugus,3380.0,-78.57988,42.001471,1864.0,2200.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,2704.0,-78.618999,42.013021,1560.0,1797.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cattaraugus,2700.0,-78.618354,42.014265,1680.0,1904.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,4835.0,-78.595007,42.000157,1530.0,1766.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,4835.0,-78.597047,42.000242,1470.0,1690.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,3904.0,-78.612267,42.009667,1800.0,2061.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,3904.0,-78.610964,42.010431,1800.0,2082.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,5431.0,-78.637672,42.000369,1621.0,1750.0,oil development,active,Bradford,Chipmunk & Bradford 3rd
Cattaraugus,2384.0,-78.457893,42.100295,1500.0,1930.0,oil development,active,Five Mile,Not Applicable
Cattaraugus,2705.0,-78.618979,42.011751,1590.0,1818.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cayuga,6849.0,-76.683591,42.844981,2048.0,530.0,gas development,active,West Auburn,Queenston
Cayuga,13057.0,-76.65152,42.96352,1844.0,525.0,gas development,active,West Auburn,Queenston
Cayuga,21214.0,-76.67664,42.91304,1855.0,476.0,gas development,active,West Auburn,Queenston
Cayuga,2400.0,-76.645481,42.953962,1777.0,523.0,gas development,active,West Auburn,Queenston
Cayuga,31023.0,-76.66092,42.92329,1741.0,516.0,gas development,active,West Auburn,Queenston
Cayuga,31546.0,-76.639433,42.881488,1967.0,669.0,gas development,active,West Auburn,Queenston
Cattaraugus,4769.0,-78.40377,42.05109,1840.0,1810.0,oil development,active,Olean,Bradford & Chipmunk
Cayuga,15848.0,-76.677111,42.890828,1805.0,524.0,gas development,active,West Auburn,Queenston
Cayuga,14216.0,-76.65104,42.96831,2010.0,505.0,gas development,active,West Auburn,Queenston
Cayuga,7927.0,-76.65428,42.95677,1985.0,518.0,gas extension,active,West Auburn,Queenston
Cayuga,29772.0,-76.66909,42.944615,1895.0,487.0,gas extension,active,West Auburn,Queenston
Cayuga,11306.0,-76.618018,42.953875,2025.0,526.0,gas extension,active,West Auburn,Queenston
Cayuga,12205.0,-76.635964,42.958278,2030.0,502.0,gas extension,active,West Auburn,Queenston
Cayuga,18375.0,-76.61016,42.954232,2120.0,560.0,gas development,active,West Auburn,Queenston
Cattaraugus,2233.0,-78.513038,42.044829,1620.0,1886.0,oil development,active,Four Mile,Bradford & Chipmunk
Cattaraugus,2462.0,-78.514438,42.044489,1640.0,1910.0,oil development,active,Four Mile,Bradford & Chipmunk
Cattaraugus,2782.0,-78.50829,42.04088,2375.0,2271.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,3047.0,-78.51428,42.0404,2455.0,2219.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,5355.0,-78.511332,42.041557,2189.0,2254.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,2259.0,-78.582075,42.008586,1590.0,1863.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,2259.0,-78.582803,42.012278,1410.0,1734.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,8466.0,-78.507752,42.039483,2375.0,2121.0,oil development,active,Bradford,Not Applicable
Cattaraugus,3445.0,-78.509093,42.039932,2400.0,2141.0,oil development,active,Bradford,Not Applicable
Cattaraugus,2395.0,-78.510224,42.04008,2400.0,2130.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,3097.0,-78.509897,42.042148,2494.0,2280.0,oil development,active,Bradford,Not Applicable
Cattaraugus,2259.0,-78.582303,42.011133,1470.0,1765.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,3679.0,-78.580753,42.007358,1680.0,1897.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,3678.0,-78.580406,42.008417,1590.0,1856.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,4695.0,-78.414971,42.034673,1533.0,2077.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,2206.0,-78.498669,42.043593,1650.0,1890.0,oil development,active,Bradford,Bradford & Chipmunk
Cattaraugus,2344.0,-78.498551,42.046014,1690.0,1940.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,2299.0,-78.501737,42.044298,1975.0,2230.0,oil development,active,Bradford,Bradford & Chipmunk
Cattaraugus,2174.0,-78.503394,42.044293,1985.0,2253.0,oil development,active,Bradford,Bradford & Chipmunk
Cattaraugus,2884.0,-78.505051,42.044288,1875.0,2130.0,oil development,active,Bradford,Bradford & Chipmunk
Cattaraugus,2657.0,-78.506707,42.044283,1840.0,2106.0,oil development,active,Bradford,Bradford & Chipmunk
Cattaraugus,2798.0,-78.501737,42.045533,1835.0,2100.0,oil development,active,Bradford,Bradford & Chipmunk
Cattaraugus,2369.0,-78.503393,42.045528,1840.0,2105.0,oil development,active,Bradford,Bradford & Chipmunk
Cattaraugus,2226.0,-78.50505,42.045523,1730.0,1985.0,oil development,active,Bradford,Bradford & Chipmunk
Cattaraugus,2668.0,-78.506707,42.045518,1735.0,1990.0,oil development,active,Bradford,Bradford & Chipmunk
Cattaraugus,2183.0,-78.499895,42.046773,1720.0,1972.0,oil development,active,Bradford,Bradford & Chipmunk
Cattaraugus,2465.0,-78.501552,42.046768,1720.0,1948.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,2263.0,-78.503209,42.046763,1695.0,1956.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,2223.0,-78.504865,42.046758,1630.0,1875.0,oil development,active,Bradford,Bradford 2nd & 3rd
Cattaraugus,2783.0,-78.507075,42.046752,1653.0,1909.0,oil development,active,Bradford,Bradford 2nd & 3rd
Cattaraugus,2972.0,-78.50008,42.04562,1780.0,2036.0,oil development,active,Bradford,Bradford & Chipmunk
Cattaraugus,2390.0,-78.515745,42.043982,1650.0,1922.0,oil development,active,Four Mile,Bradford & Chipmunk
Cattaraugus,12016.0,-78.516321,42.039727,1925.0,2233.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cattaraugus,4275.0,-78.514946,42.039334,2450.0,2249.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cattaraugus,5101.0,-78.50985,42.03914,1850.0,2069.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,4208.0,-78.512071,42.039766,1850.0,2079.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,5264.0,-78.513387,42.039433,1850.0,2113.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cattaraugus,5737.0,-78.511413,42.038858,1775.0,1981.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cattaraugus,7221.0,-78.513227,42.038327,1825.0,2051.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cattaraugus,8104.0,-78.517567,42.040313,1875.0,2128.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cattaraugus,2582.0,-78.498717,42.041867,1650.0,1924.0,oil development,active,Bradford,Bradford & Chipmunk
Cattaraugus,2711.0,-78.500188,42.041923,1740.0,2023.0,oil development,active,Bradford,Bradford & Chipmunk
Cattaraugus,2232.0,-78.499035,42.039914,1800.0,2080.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Chautauqua,28486.0,-79.65045,42.25059,3410.0,1480.0,gas development,active,Lakeshore,Medina
Chautauqua,30651.0,-79.44925,42.36944,2575.0,870.0,gas development,active,Lakeshore,Medina
Chautauqua,27253.0,-79.34792,42.35333,3399.0,1575.0,gas development,active,Lakeshore,Medina
Chautauqua,11549.0,-79.36192,42.35347,3347.0,1540.0,gas development,active,Lakeshore,Medina
Chautauqua,24224.0,-79.36209,42.36591,3308.0,1490.0,gas development,active,Lakeshore,Medina
Chautauqua,20223.0,-79.68003,42.17509,3700.0,1505.0,gas development,active,Lakeshore,Medina
Chautauqua,8270.0,-79.41303,42.42499,2169.0,642.0,gas development,active,Lakeshore,Medina
Chautauqua,10399.0,-79.35197,42.37216,3215.0,1509.0,gas development,shut in,Lakeshore,Medina
Chautauqua,15540.0,-79.69492,42.16165,3675.0,1518.0,gas development,active,Lakeshore,Medina
Chautauqua,21030.0,-79.4743,42.37534,2370.0,765.0,gas development,active,Lakeshore,Medina
Chautauqua,14860.0,-79.67635,42.16398,3728.0,1498.0,gas development,active,Lakeshore,Medina
Chautauqua,4466.0,-79.29752,42.37983,3030.0,1220.0,gas development,active,Lakeshore,Medina
Chautauqua,11766.0,-79.46502,42.37148,2485.0,798.0,gas development,active,Lakeshore,Medina
Chautauqua,24726.0,-79.6769,42.18028,3700.0,1520.0,gas development,active,Lakeshore,Medina
Chautauqua,24194.0,-79.36258,42.3588,3350.0,1530.0,gas development,active,Lakeshore,Medina
Chautauqua,21220.0,-79.35164,42.35907,3368.0,1565.0,gas development,active,Lakeshore,Medina
Chautauqua,3885.0,-79.65839,42.174446,3652.0,1460.0,gas development,active,Lakeshore,Medina
Chautauqua,28579.0,-79.44423,42.35446,2969.0,1175.0,gas development,active,Lakeshore,Medina
Chautauqua,20456.0,-79.44616,42.34307,3281.0,1432.0,gas development,active,Lakeshore,Medina
Chautauqua,13305.0,-79.37962,42.35734,3408.0,1553.0,gas development,active,Lakeshore,Medina
Chautauqua,8044.0,-79.3754,42.36246,3332.0,1525.0,gas development,active,Lakeshore,Medina
Chautauqua,23980.0,-79.47663,42.35498,2675.0,940.0,gas development,active,Lakeshore,Medina
Chautauqua,18178.0,-79.34093,42.41284,2525.0,930.0,gas development,active,Lakeshore,Medina
Chautauqua,16571.0,-79.35346,42.40401,2650.0,1040.0,gas development,active,Lakeshore,Medina
Chautauqua,2382.0,-79.38293,42.41934,2290.0,753.0,gas development,shut in,Lakeshore,Medina
Chautauqua,12373.0,-79.31716,42.42352,2390.0,835.0,gas development,active,Lakeshore,Medina
Chautauqua,13408.0,-79.37709,42.35121,3193.0,1380.0,gas development,active,Lakeshore,Medina
Chautauqua,22516.0,-79.36126,42.41735,2395.0,795.0,gas development,active,Lakeshore,Medina
Chautauqua,14378.0,-79.36324,42.4108,2440.0,840.0,gas development,active,Lakeshore,Medina
Chautauqua,9339.0,-79.7059,42.18474,3569.0,1468.0,gas development,active,Lakeshore,Medina
Chautauqua,23777.0,-79.70411,42.17859,3700.0,1522.0,gas development,active,Lakeshore,Medina
Chautauqua,26997.0,-79.33144,42.36033,3156.0,1350.0,gas development,active,Lakeshore,Medina
Chautauqua,23596.0,-79.47936,42.36218,2519.0,818.0,gas development,active,Lakeshore,Medina
Chautauqua,11711.0,-79.48689,42.35117,2676.0,923.0,gas development,active,Lakeshore,Medina
Chautauqua,17800.0,-79.47854,42.36924,2515.0,784.0,gas development,active,Lakeshore,Medina
Chautauqua,11875.0,-79.69197,42.16606,3645.0,1515.0,gas development,active,Lakeshore,Medina
Chautauqua,26922.0,-79.66507,42.17794,3700.0,1460.0,gas development,active,Lakeshore,Medina
Chautauqua,5329.0,-79.19507,42.4245,2896.0,1353.214953271028,gas development,active,Lakeshore,Medina
Chautauqua,6112.0,-79.18396,42.41336,3131.0,1412.0,gas development,active,Lakeshore,Medina
Chautauqua,7002.0,-79.17533,42.40971,3164.0,1467.0,gas development,active,Lakeshore,Medina
Chautauqua,11448.0,-79.16677,42.4072,5940.0,1601.0,gas development,active,Lakeshore,Medina
Chautauqua,4212.0,-79.20046,42.39217,3162.0,1410.0,gas development,shut in,Lakeshore,Medina
Chautauqua,12267.0,-79.66548,42.241,3518.0,1495.0,gas development,active,Lakeshore,Medina
Chautauqua,21973.0,-79.39579,42.41677,2228.0,705.0,gas development,active,Lakeshore,Medina
Chautauqua,19541.0,-79.38588,42.41337,2362.0,776.0,gas development,active,Lakeshore,Medina
Chautauqua,16227.0,-79.40339,42.4059,2364.0,755.0,gas development,active,Lakeshore,Medina
Chautauqua,6735.0,-79.37791,42.41576,5013.0,775.0,gas wildcat,shut in,Lakeshore,Medina
Chautauqua,21374.0,-79.34956,42.36547,3315.0,1560.0,gas development,active,Lakeshore,Medina
Chautauqua,21896.0,-79.65681,42.22341,3661.0,1640.0,gas development,active,Lakeshore,Medina
Chautauqua,15501.0,-79.64895,42.22118,3730.0,1354.3974358974358,gas development,active,Lakeshore,Medina
Chautauqua,17168.0,-79.28606,42.40429,2832.0,1160.0,gas development,active,Lakeshore,Medina
Chautauqua,21512.0,-79.4929,42.37321,2379.0,717.0,gas development,active,Lakeshore,Medina
Chautauqua,23995.0,-79.47501,42.33475,3234.0,1430.0,gas development,active,Lakeshore,Medina
Chautauqua,13618.0,-79.71225,42.14864,3728.0,1519.861386138614,gas development,active,Lakeshore,Medina
Chautauqua,6431.0,-79.38097,42.31733,3285.0,1320.0,gas development,active,Lakeshore,Medina
Chautauqua,13233.0,-79.68647,42.19202,3740.0,1600.0,gas development,active,Lakeshore,Medina
Chautauqua,13048.0,-79.69201,42.18807,3634.0,1560.0,gas development,active,Lakeshore,Medina
Chautauqua,16473.0,-79.69626,42.18365,3661.0,1550.0,gas development,active,Lakeshore,Medina
Chautauqua,11017.0,-79.32929,42.41945,2430.0,860.0,gas development,active,Lakeshore,Medina
Chautauqua,3499.0,-79.656376,42.152545,3833.0,1502.0,gas development,active,Lakeshore,Medina
Chautauqua,7260.0,-79.36759,42.31841,3295.0,1309.0,gas development,active,Lakeshore,Medina
Chautauqua,22771.0,-79.49732,42.33999,2840.0,1053.0,gas development,active,Lakeshore,Medina
Chautauqua,15356.0,-79.34199,42.32591,3771.0,1655.0,gas development,active,Lakeshore,Medina
Chautauqua,20038.0,-79.70884,42.19711,3541.0,1374.563492063492,gas development,active,Lakeshore,Medina
Chautauqua,18549.0,-79.29256,42.40339,2795.0,1080.0,gas development,active,Lakeshore,Medina
Chautauqua,27286.0,-79.34882,42.32033,3535.0,1540.0,gas development,active,Lakeshore,Medina
Chautauqua,21132.0,-79.63519,42.248349,3582.0,1316.9760479041915,gas development,active,Lakeshore,Medina
Chautauqua,24925.0,-79.66827,42.18559,3550.0,1435.2397260273972,gas development,active,Lakeshore,Medina
Chautauqua,20369.0,-79.696701,42.157237,3640.0,1517.6363636363635,gas development,active,Lakeshore,Medina
Chautauqua,22645.0,-79.47127,42.32837,3282.0,1431.0,gas development,active,Lakeshore,Medina
Chautauqua,27757.0,-79.47916,42.32551,3285.0,1453.0,gas development,active,Lakeshore,Medina
Chautauqua,12680.0,-79.30182,42.4053,2620.0,955.0,gas development,active,Lakeshore,Medina
Chautauqua,21496.0,-79.70983,42.1587,3644.0,1452.0,gas development,active,Lakeshore,Medina
Chautauqua,4252.0,-79.32568,42.41415,2570.0,960.0,gas development,active,Lakeshore,Medina
Chautauqua,28202.0,-79.30351,42.41581,2465.0,850.0,gas development,active,Lakeshore,Medina
Chautauqua,21365.0,-79.39811,42.33488,3205.0,1338.0,gas development,active,Lakeshore,Medina
Chautauqua,19318.0,-79.40154,42.34441,3214.0,1176.2155963302753,gas development,active,Lakeshore,Medina
Chautauqua,30146.0,-79.49201,42.36087,2493.0,782.0,gas development,active,Lakeshore,Medina
Chautauqua,24084.0,-79.48408,42.37497,2400.0,742.0,gas development,active,Lakeshore,Medina
Chautauqua,21326.0,-79.39201,42.42295,2249.0,700.0,gas development,active,Lakeshore,Medina
Chautauqua,17049.0,-79.46247,42.3777,2415.0,766.0,gas development,active,Lakeshore,Medina
Chautauqua,22036.0,-79.70434,42.16626,3610.0,1472.0,gas development,active,Lakeshore,Medina
Chautauqua,21249.0,-79.43794,42.38757,2631.0,760.0,gas development,active,Lakeshore,Medina
Chautauqua,11493.0,-79.6571,42.21597,3775.0,1644.0,gas development,active,Lakeshore,Medina
Chautauqua,17195.0,-79.4916,42.36617,2460.0,1044.6554621848738,gas development,active,Lakeshore,Medina
Chautauqua,25536.0,-79.47378,42.34706,2885.0,1116.0,gas development,active,Lakeshore,Medina
Chautauqua,9747.0,-79.37306,42.33644,3175.0,1323.0,gas development,active,Lakeshore,Medina
Chautauqua,9358.0,-79.65424,42.22887,3656.0,1628.0,gas development,active,Lakeshore,Medina
Chautauqua,24463.0,-79.47472,42.38147,2345.0,730.0,gas development,active,Lakeshore,Medina
Chautauqua,11455.0,-79.66505,42.22488,3639.0,1608.0,gas development,active,Lakeshore,Medina
Chautauqua,22682.0,-79.37276,42.34546,3185.0,1347.0,gas development,active,Lakeshore,Medina
Chautauqua,11105.0,-79.34612,42.4026,2715.0,1110.0,gas development,active,Lakeshore,Medina
Chautauqua,29981.0,-79.53353,42.28776,3325.0,1414.0,gas development,active,Lakeshore,Medina
Chautauqua,4966.0,-79.68884,42.21848,3569.0,1494.0,gas development,active,Lakeshore,Medina
Chautauqua,30290.0,-79.34374,42.41899,2405.0,830.0,gas development,active,Lakeshore,Medina
Chautauqua,11228.0,-79.36004,42.40587,2540.0,925.0,gas development,active,Lakeshore,Medina
Chautauqua,16153.0,-79.34836,42.40873,2605.0,970.0,gas development,active,Lakeshore,Medina
Chautauqua,13725.0,-79.33435,42.36562,3153.0,1350.0,gas development,active,Lakeshore,Medina
Chautauqua,21802.0,-79.355083,42.424363,2355.0,780.0,gas development,active,Lakeshore,Medina
Chautauqua,19756.0,-79.68156,42.21777,3650.0,1322.2753623188405,gas development,active,Lakeshore,Medina
Chautauqua,26903.0,-79.69339,42.152758,3870.0,1603.0,gas development,active,Lakeshore,Medina
Chautauqua,10198.0,-79.39098,42.33719,3150.0,1328.0,gas development,active,Lakeshore,Medina
Chautauqua,23781.0,-79.35336,42.41769,2395.0,800.0,gas development,active,Lakeshore,Medina
Chautauqua,7291.0,-79.36202,42.4016,2575.0,950.0,gas development,active,Lakeshore,Medina
Chautauqua,26628.0,-79.67074,42.2164,3667.0,1602.0,gas development,active,Lakeshore,Medina
Chautauqua,9532.0,-79.37231,42.40823,2430.0,815.0,gas development,active,Lakeshore,Medina
Chautauqua,24410.0,-79.458175,42.339745,3280.0,1443.0,gas development,active,Lakeshore,Medina
Chautauqua,30677.0,-79.45228,42.3359,3395.0,1512.0,gas development,active,Lakeshore,Medina
Chautauqua,5393.0,-79.68552,42.15063,3784.0,1957.0,gas development,active,Lakeshore,Medina
Chautauqua,18061.0,-79.46341,42.05116,4308.0,1552.0,gas wildcat,active,Lakeshore,Medina
Chautauqua,4351.0,-79.6864,42.21296,3648.0,1503.0,gas development,active,Lakeshore,Medina
Cayuga,19823.0,-76.647887,42.85488,2229.0,680.0,gas development,active,West Auburn,Queenston
Cayuga,30914.0,-76.646556,42.860174,2200.0,665.0,gas development,active,West Auburn,Queenston
Cayuga,13984.0,-76.63386,42.90626,2104.0,641.0,gas development,active,West Auburn,Queenston
Cayuga,26644.0,-76.64374,42.87809,2165.0,664.0,gas development,active,West Auburn,Queenston
Cayuga,6034.0,-76.63516,42.92405,2154.0,625.0,gas development,active,West Auburn,Queenston
Cayuga,3421.0,-76.681844,42.848646,2250.0,433.0,gas development,active,West Auburn,Queenston
Cayuga,23399.0,-76.7196,42.94424,1821.0,440.0,gas development,active,West Auburn,Queenston
Cayuga,9862.0,-76.486379,42.923306,2539.0,964.0,gas development,active,Auburn,Queenston
Cayuga,21363.0,-76.695705,42.938671,1761.0,520.0,gas development,active,West Auburn,Queenston
